TIMESTAMP,ORIGINAL_DATA
1739014810524,72.89409520461516
1739014811537,79.30991637116733
1739014812539,72.00126956901151
1739014813540,77.85371909093999
1739025532664,76.82995030720379,simulation
1739025533666,74.59562002147747,simulation
1739025534673,79.54205296576619,simulation
1739025535682,79.06190323700234,simulation
1739025536689,73.53392873798212,simulation
1739025537699,75.5930366490289,simulation
1739025538708,72.31545201560178,simulation
1739025539716,71.23181303905943,simulation
1739025540728,74.77306290993343,simulation
1739025541741,72.86227127999932,simulation
1739025542756,72.54701309958503,simulation
1739025543761,70.22528177924589,simulation
1739025544774,77.63423386786425,simulation
1739025545786,71.53349504766692,simulation
1739025546786,72.85851916770721,simulation
1739025547794,74.3669092732071,simulation
1739025548804,76.47630991029212,simulation
1739025549810,73.73779128156961,simulation
1739025550821,76.3859967567238,simulation
1739025551832,74.97623385717765,simulation
1739025552846,79.23044346425228,simulation
1739025553854,72.89272171047581,simulation
1739025554862,72.95808664514547,simulation
1739025555876,77.38173692165815,simulation
1739025556886,77.67116689653159,simulation
1739025557898,75.59145565954428,simulation
1739025558908,71.88804326143703,simulation
1739025559918,77.81091269346834,simulation
1739025560931,70.3807377727874,simulation
1739025561944,75.01245415819217,simulation
1739025562952,70.03529493248881,simulation
1739025563961,72.19215002218168,simulation
1739025564975,76.16133647628469,simulation
1739025565982,70.72636093588724,simulation
1739025566992,74.73637457185094,simulation
1739025568001,79.28532305370854,simulation
1739025569012,73.0737279092812,simulation
1739025570023,79.73431867622293,simulation
1739025571036,77.71164947637573,simulation
1739025572046,73.39469601746946,simulation
1739025573055,79.30518208876174,simulation
1739025574064,79.23915187051327,simulation
1739025575071,70.84000479056691,simulation
1739025576081,77.79690652440027,simulation
1739025577092,79.32903794939882,simulation
1739025578103,70.16479751770183,simulation
1739025579115,70.44343695831476,simulation
1739025580127,77.80756328600076,simulation
1739025581127,71.97658299520099,simulation
1739025582137,72.58174743186555,simulation
1739025583146,73.61286303471364,simulation
1739025584156,70.52463063513245,simulation
1739025585163,73.65857845513453,simulation
1739025586172,77.07451092947505,simulation
1739025587183,74.47276306432461,simulation
1739025588196,71.89168568682439,simulation
1739025589208,70.45858059690667,simulation
1739025590215,78.35930577565856,simulation
1739025591221,71.60699721136805,simulation
1739025592229,76.66076223539797,simulation
1739025593240,79.21226907735462,simulation
1739025594244,76.34470449402167,simulation
1739025595255,72.09468064900129,simulation
1739025596264,79.21918289974877,simulation
1739025597274,72.34830783215905,simulation
1739025598279,75.2199117361731,simulation
1739025599288,72.79448627591175,simulation
1739025600298,70.20132038305702,simulation
1739025601306,79.93588535561446,simulation
1739025602318,73.29039774498598,simulation
1739025603329,74.30093260705466,simulation
1739025604341,73.32637600147372,simulation
1739025605349,79.76163120403537,simulation
1739025606357,76.25620013529635,simulation
1739025607369,76.71697848580597,simulation
1739025608381,78.58663775051636,simulation
1739025609392,79.2883045872973,simulation
1739025610400,76.79984521131435,simulation
1739025611410,74.55568816259384,simulation
1739025612421,75.1758961295845,simulation
1739025613426,74.67299047625559,simulation
1739025614435,70.5097258005999,simulation
1739025615447,79.05910803597355,simulation
1739025616457,73.9919490219582,simulation
1739025617467,70.34876172062495,simulation
1739025618480,78.45012988223885,simulation
1739025619491,77.13903594058897,simulation
1739025620497,77.96271520333701,simulation
1739025621510,73.06356811647287,simulation
1739025622518,78.14310590627423,simulation
1739025623531,74.40069190553673,simulation
1739025624542,78.72849285452816,simulation
1739025625550,79.76038853649999,simulation
1739025626564,77.86053411467,simulation
1739025627572,70.87180632497659,simulation
1739025628583,77.50000253050246,simulation
1739025629594,79.67007652792341,simulation
1739025630605,76.55796714329914,simulation
1739025631612,71.9987337443551,simulation
1739025632626,74.25564404681029,simulation
1739025633628,72.9216302422028,simulation
1739025634639,75.88812314218669,simulation
1739025635649,70.48578240022188,simulation
1739025636662,74.15421001865427,simulation
1739025637669,79.81671168222238,simulation
1739025638679,77.0057799029489,simulation
1739025639690,76.26514066223113,simulation
1739025640696,78.77557391122066,simulation
1739025641701,79.72565736735427,simulation
1739025642707,78.3626244137269,simulation
1739025643714,76.04741180430415,simulation
1739025644726,79.54350080612967,simulation
1739025645735,72.61601826395187,simulation
1739025646745,72.02748837559038,simulation
1739025647750,70.19799048107836,simulation
1739025648763,75.59810605703106,simulation
1739025649770,76.84286969457565,simulation
1739025650776,76.63723771247619,simulation
1739025651782,75.74074337350177,simulation
1739025652795,79.10263636193692,simulation
1739025653804,70.989298087712,simulation
1739025654818,72.54732214558588,simulation
1739025655831,79.41283423720114,simulation
1739025656840,74.2865954176008,simulation
1739025657851,75.44078717946167,simulation
1739025658861,74.66774054590005,simulation
1739025659872,76.14690587583239,simulation
1739025660878,70.27200695459666,simulation
1739025661881,79.32420380574669,simulation
1739025662887,75.80788312908192,simulation
1739025663890,71.17072034579473,simulation
1739025664895,74.09434542769442,simulation
1739025665898,79.15626600061663,simulation
1739025666907,71.71000559553724,simulation
1739025667908,73.83500056132789,simulation
1739025668917,72.88384914500078,simulation
1739025669920,71.93580997380228,simulation
1739025670922,79.3480975510206,simulation
1739025671926,70.34643749763191,simulation
1739025672933,76.75294315183676,simulation
1739025673945,75.53068180415362,simulation
1739025674956,78.11893335859818,simulation
1739025675966,78.63175108426671,simulation
1739025676970,78.85790103060775,simulation
1739025677985,71.1041678604387,simulation
1739025678995,70.71701517729005,simulation
1739025679998,77.04672781041451,simulation
1739025681003,71.07517569195798,simulation
1739025682012,76.09853530295607,simulation
1739025683020,73.89531360999237,simulation
1739025684026,72.3819419898288,simulation
1739025685036,73.84719161896581,simulation
1739025686042,75.81079458015773,simulation
1739025687045,77.21581137747492,simulation
1739025688047,77.52355685869381,simulation
1739025689065,71.98058759124578,simulation
1739025690069,74.96708339548869,simulation
1739025691076,74.13838165075212,simulation
1739025692080,74.08936678623056,simulation
1739025693081,71.24448432868151,simulation
1739025694091,73.98014196456084,simulation
1739025695099,77.0976827272712,simulation
1739025696107,75.25069872960664,simulation
1739025697120,79.15308576790417,simulation
1739025698123,72.982485445125,simulation
1739025699127,71.76356499633229,simulation
1739025700138,76.50343272375511,simulation
1739025701142,72.31337033390363,simulation
1739025702157,75.28180492319012,simulation
1739025703165,72.19112815382064,simulation
1739025704174,78.36233903279452,simulation
1739025705187,79.03148655401516,simulation
1739025706196,70.01976513140534,simulation
1739025707201,77.3911289615304,simulation
1739025708208,74.7611674868244,simulation
1739025709210,76.04946418683426,simulation
1739025710215,74.68602607392623,simulation
1739025711220,75.32706069506345,simulation
1739025712222,77.2485438279053,simulation
1739025713224,78.1879590466975,simulation
1739025714238,73.59417343538375,simulation
1739025715251,74.10306560151659,simulation
1739025716260,72.46697668998544,simulation
1739025717270,70.53473872885777,simulation
1739025718277,74.94358932646189,simulation
1739025719278,72.19986354668487,simulation
1739025720283,73.31487783236363,simulation
1739025721285,71.86476261911099,simulation
1739025722291,78.27691991120732,simulation
1739025723303,74.82881251608111,simulation
1739025724307,76.9970644795494,simulation
1739025725316,71.0069316933755,simulation
1739025726321,76.8864124584154,simulation
1739025727326,76.54324776515388,simulation
1739025728332,77.58107880989532,simulation
1739025729341,74.6194876163096,simulation
1739025730362,78.17357348945872,simulation
1739025731366,77.1607936181814,simulation
1739025732372,71.46695526264547,simulation
1739025733387,70.42997312667886,simulation
1739025734390,74.44891497217144,simulation
1739025735406,76.42939790359786,simulation
1739025736407,79.6201588362804,simulation
1739025737411,74.53772324594601,simulation
1739025738412,73.41320256259242,simulation
1739025739419,79.18532107226083,simulation
1739025740428,79.53856740342437,simulation
1739025741434,76.324743921337,simulation
1739025742435,77.79170939090747,simulation
1739025743439,71.79955754690693,simulation
1739025744446,74.01811070615224,simulation
1739025745453,71.33777549002113,simulation
1739025746459,75.33730602009386,simulation
1739025747466,70.71325507421714,simulation
1739025748469,73.78461358141809,simulation
1739025749475,78.09701292732092,simulation
1739025750542,70.1146205387562,simulation
1739025751634,73.83295498658254,simulation
1739025752642,73.00301929965231,simulation
1739025753644,77.8821920194535,simulation
1739025754650,74.2521702216512,simulation
1739025755656,79.59355868653263,simulation
1739025756659,72.55607586434837,simulation
1739025757665,76.247800788968,simulation
1739025758667,75.9665027546103,simulation
1739025759677,73.7999229414103,simulation
1739025760685,72.26466268302738,simulation
1739025761688,71.92987014468896,simulation
1739025762696,74.03602652158368,simulation
1739025763706,71.8863897328191,simulation
1739025764715,77.28309980321755,simulation
1739025765717,75.63871395951566,simulation
1739025766729,76.14425029317357,simulation
1739025767736,79.1559516241138,simulation
1739025768743,75.85816727410324,simulation
1739025769750,76.60093884638074,simulation
1739025770755,75.6738611136795,simulation
1739025771763,73.73251008900544,simulation
1739025772768,76.8415562897623,simulation
1739025773776,75.17201239618818,simulation
1739025774780,72.39931832154352,simulation
1739025775786,72.00218861127208,simulation
1739025776795,76.011396161228,simulation
1739025777801,72.59312857305791,simulation
1739025778807,70.55101136497657,simulation
1739025779817,74.0919806282973,simulation
1739025780833,75.12735950572657,simulation
1739025781839,75.13462711565144,simulation
1739025782851,75.21811785943258,simulation
1739025783864,73.35159578903075,simulation
1739025784870,78.73267300351327,simulation
1739025785877,73.70125154272884,simulation
1739025786884,73.37299089455972,simulation
1739025787891,70.24859435282524,simulation
1739025788898,79.69199139670854,simulation
1739025789907,78.17579231462021,simulation
1739025790919,79.10357135019922,simulation
1739025791920,73.58120249548263,simulation
1739025792930,74.70574354213059,simulation
1739025793936,74.08784305437253,simulation
1739025794945,77.63316849117777,simulation
1739025795957,78.41803608605062,simulation
1739025796962,72.40572591077432,simulation
1739025797970,79.50960290334575,simulation
1739025798981,77.86522272854037,simulation
1739025799995,78.06090111117236,simulation
1739025801007,78.67122513696499,simulation
1739025802014,78.30322716007403,simulation
1739025803014,76.69023231688058,simulation
1739025804024,78.92620039797494,simulation
1739025805035,75.43796988643892,simulation
1739025806048,72.75765318969668,simulation
1739025807059,75.83465379174098,simulation
1739025808060,73.55365697869532,simulation
1739025809070,71.80426464221068,simulation
1739025810073,79.52623787842296,simulation
1739025811080,74.068951261095,simulation
1739025812088,78.99511872651185,simulation
1739025813096,76.81986108878482,simulation
1739025814110,75.32322615659065,simulation
1739025815113,73.67454108202796,simulation
1739025816126,74.31263174949174,simulation
1739025817130,73.48808099161711,simulation
1739025818148,75.29625378886772,simulation
1739025819158,74.7989507206685,simulation
1739025820172,77.30036172863436,simulation
1739025821184,71.25402674143986,simulation
1739025822192,78.34715880145215,simulation
1739025823200,72.59410943772599,simulation
1739025824208,79.83550241243455,simulation
1739025825209,70.27140110417862,simulation
1739025826219,72.31856438509301,simulation
1739025827230,74.19739644443825,simulation
1739025828240,76.74209712407608,simulation
1739025829252,76.1124793979947,simulation
1739025830261,72.01537253081064,simulation
1739025831274,78.11408087766577,simulation
1739025832282,75.07788955149465,simulation
1739025833292,73.44928751720339,simulation
1739025834305,73.1601125436513,simulation
1739025835308,75.4814738266619,simulation
1739025836318,72.332665803884,simulation
1739025837322,71.19273622252567,simulation
1739025838330,71.28077867423201,simulation
1739025839337,73.9246611028232,simulation
1739025840344,70.8702329684107,simulation
1739025841349,72.84385470183717,simulation
1739025842355,71.57507236508759,simulation
1739025843362,79.38576288917162,simulation
1739025844373,77.11094907541005,simulation
1739025845379,75.7645783846652,simulation
1739025846383,79.30520629361851,simulation
1739025847390,75.34025067961517,simulation
1739025848396,74.44826733036032,simulation
1739025849410,76.80470030476071,simulation
1739025850414,77.58967055751152,simulation
1739025851417,79.4175167262159,simulation
1739025852422,72.50437790181653,simulation
1739025853430,78.72159532416075,simulation
1739025854436,77.33233130029926,simulation
1739025855444,73.8534188782426,simulation
1739025856445,72.23597869359251,simulation
1739025857445,76.0230156856451,simulation
1739025858449,79.01866587776009,simulation
1739025859462,71.8058637665311,simulation
1739025860470,72.48791452226197,simulation
1739025861480,74.92010882354005,simulation
1739025862486,75.89980343961469,simulation
1739025863498,75.10021973598036,simulation
1739025864506,73.76512224777225,simulation
1739025865514,74.98304082727347,simulation
1739025866524,78.71624678753545,simulation
1739025867531,71.58967319876565,simulation
1739025868545,73.02274910240656,simulation
1739025869553,70.31166837625793,simulation
1739025870563,74.83549737056141,simulation
1739025871572,78.66464928672924,simulation
1739025872582,70.73891843180827,simulation
1739025873590,71.19729854917381,simulation
1739025874596,74.85700778712115,simulation
1739025875605,78.31397856655167,simulation
1739025876611,70.25160036486629,simulation
1739025877618,77.8893138250282,simulation
1739025878627,76.25092558333536,simulation
1739025879638,78.14344611735004,simulation
1739025880646,79.94086093274112,simulation
1739025881656,79.6360836581801,simulation
1739025882666,79.14654360599636,simulation
1739025883680,71.89432880359863,simulation
1739025884688,74.60128389100545,simulation
1739025885694,78.46859647659109,simulation
1739025886702,75.63978462191703,simulation
1739025887707,75.4148718817655,simulation
1739025888716,73.59666261321935,simulation
1739025889729,78.15919521463914,simulation
1739025890739,78.93591094851502,simulation
1739025891752,78.13491570011317,simulation
1739025892756,70.64105408694937,simulation
1739025893768,73.58123970930468,simulation
1739025894780,75.44622987820681,simulation
1739025895785,73.29851450724448,simulation
1739025896793,70.4294000095114,simulation
1739025897806,71.5330439512379,simulation
1739025898817,73.06664513077403,simulation
1739025899829,70.84771214076227,simulation
1739025900838,73.86193779267542,simulation
1739025901848,70.2739696969604,simulation
1739025902856,71.64071835516174,simulation
1739025903876,75.54876165027363,simulation
1739025904894,76.69750578454723,simulation
1739025905901,72.70082280208193,simulation
1739025906904,73.01114515993466,simulation
1739025907911,78.71913533200244,simulation
1739025908920,72.72925358262515,simulation
1739025909930,73.55059713151908,simulation
1739025910938,70.37849198348664,simulation
1739025911941,76.23389101010684,simulation
1739025912951,70.56069564301265,simulation
1739025913956,70.18119285552085,simulation
1739025914959,73.71133725150683,simulation
1739025915964,70.24764581567503,simulation
1739025916968,73.85814217648564,simulation
1739025917976,71.13434609768763,simulation
1739025918980,75.90906421855095,simulation
1739025919981,77.84236723539075,simulation
1739025920984,76.05982037565953,simulation
1739025922000,75.69521755995277,simulation
1739025923002,70.58369996078663,simulation
1739025924008,79.14998824243249,simulation
1739025925011,74.45473264333384,simulation
1739025926016,72.76407345644148,simulation
1739025927020,70.7494868706252,simulation
1739025928030,78.23184672425484,simulation
1739025929037,74.90488497546116,simulation
1739025930040,77.13495981667448,simulation
1739025931048,73.2459123068662,simulation
1739025932058,75.96785126940398,simulation
1739025933069,72.79737537846849,simulation
1739025934074,71.2966108248487,simulation
1739025935081,77.54340249902874,simulation
1739025936094,77.36966653037017,simulation
1739025937096,74.15879618264634,simulation
1739025938099,76.78914127442034,simulation
1739025939103,77.34038410860803,simulation
1739025940108,76.41810977091285,simulation
1739025941110,75.71249908580579,simulation
1739025942114,75.08568013205704,simulation
1739025943120,71.17391950453582,simulation
1739025944126,77.53335042344104,simulation
1739025945132,71.3329398482179,simulation
1739025946136,75.4786258122082,simulation
1739025947144,72.83760059150366,simulation
1739025948156,71.01245863857193,simulation
1739025949161,75.72799535434721,simulation
1739025950166,79.59941446299575,simulation
1739025951176,76.58683396648594,simulation
1739025952177,71.43867907095066,simulation
1739025953181,74.88351815058469,simulation
1739025954193,73.34530836182054,simulation
1739025955200,78.07785856734586,simulation
1739025956210,78.18849002375876,simulation
1739025957224,73.28227078275889,simulation
1739025958230,70.52564684683644,simulation
1739025959232,77.18937859634387,simulation
1739025960232,78.45010450652684,simulation
1739025961242,72.75477069828975,simulation
1739025962252,75.9740162185369,simulation
1739025963263,74.6868201045639,simulation
1739025964266,78.16587357839032,simulation
1739025965271,72.56199467647659,simulation
1739025966281,79.76136256696572,simulation
1739025967292,71.0112388505016,simulation
1739025968305,70.4099892567642,simulation
1739025969309,77.35998593255829,simulation
1739025970314,79.84069026073777,simulation
1739025971315,76.79014672674967,simulation
1739025972321,74.87497588133196,simulation
1739025973325,77.51780518060707,simulation
1739025974329,73.6182187501994,simulation
1739025975343,74.08779377324026,simulation
1739025976351,77.65174981161208,simulation
1739025977360,71.25576441821639,simulation
1739025978371,79.00319578934494,simulation
1739025979380,78.9575065815204,simulation
1739025980390,71.88202643349993,simulation
1739025981395,71.43329852174811,simulation
1739025982404,78.27837798486884,simulation
1739025983409,71.13392103607609,simulation
1739025984411,70.4611250975508,simulation
1739025985419,77.03832106153814,simulation
1739025986423,70.03029554686722,simulation
1739025987427,78.12604474337365,simulation
1739025988437,76.59645255710934,simulation
1739025989442,73.6837472328199,simulation
1739025990449,70.65027701767691,simulation
1739025991456,74.27131550241374,simulation
1739025992468,77.16542457497248,simulation
1739025993471,71.89412583731774,simulation
1739025994478,74.22615041552888,simulation
1739025995485,77.67038892986754,simulation
1739025996492,78.86756455261963,simulation
1739025997507,71.29658940451166,simulation
1739025998520,71.21916397021126,simulation
1739025999528,75.78018269497335,simulation
1739026000542,73.10903640165287,simulation
1739026001550,79.20702960278949,simulation
1739026002558,76.5540147010398,simulation
1739026003570,71.21928730655404,simulation
1739026004577,79.1367033920105,simulation
1739026005586,70.84374772052077,simulation
1739026006599,77.19449313507452,simulation
1739026007612,78.65973167129577,simulation
1739026008622,78.96757781528149,simulation
1739026009636,72.43042471865165,simulation
1739026010653,79.63894388362452,simulation
1739026011655,70.73033076849126,simulation
1739026012671,72.63735134139698,simulation
1739026122018,76.86370142316436,simulation
1739026123029,70.98611774267943,simulation
1739026124036,70.23574672879114,simulation
1739026125042,76.1934083780843,simulation
1739026126048,74.66864816382197,simulation
1739026126647,78.81670479073708,simulation
1739026127056,73.32128734894378,simulation
1739026127662,75.1776745181901,simulation
1739026128066,79.99841950134903,simulation
1739026128674,73.87742292243087,simulation
1739026129079,72.6598678186073,simulation
1739026129684,71.43736125725512,simulation
1739026130085,72.12111751811942,simulation
1739026130684,75.42377304457011,simulation
1739026131088,79.88364965452855,simulation
1739026131696,70.14129812018784,simulation
1739026132098,73.96100712936189,simulation
1739026132701,75.60382713356087,simulation
1739026133105,76.99078243642997,simulation
1739026133712,76.61702940660153,simulation
1739026134116,74.1413896604826,simulation
1739026134723,78.04155952641085,simulation
1739026134776,77.80824348440332,simulation
1739026135126,76.09806011498299,simulation
1739026135733,77.89965220616303,simulation
1739026135780,74.24781349766401,simulation
1739026136136,78.85706575690452,simulation
1739026136743,76.80164113692922,simulation
1739026136790,70.10291731917805,simulation
1739026137150,78.2114583186112,simulation
1739026137759,77.65195617203646,simulation
1739026137804,77.69022802378271,simulation
1739026138160,74.20369675674316,simulation
1739026138765,78.83063590772213,simulation
1739026138811,74.38529369330561,simulation
1739026139171,79.86442259898826,simulation
1739026139776,70.98008464009328,simulation
1739026139822,73.10064276186057,simulation
1739026140183,78.41665328014645,simulation
1739026140791,75.65391902191467,simulation
1739026140837,71.04255004543464,simulation
1739026141190,74.01357164931827,simulation
1739026141796,70.16959723245958,simulation
1739026141842,76.47009107885408,simulation
1739026142216,78.64905653811087,simulation
1739026142808,74.79956508654632,simulation
1739026142855,78.16515977820883,simulation
1739026143226,74.61347444804848,simulation
1739026143817,70.23921683900011,simulation
1739026143864,74.17183173256225,simulation
1739026144237,76.1565446168344,simulation
1739026144827,77.93366102642624,simulation
1739026144873,78.92564856910266,simulation
1739026145246,74.75891630487611,simulation
1739026145837,71.51833859952507,simulation
1739026145883,79.06935896328386,simulation
1739026146255,75.23723278603454,simulation
1739026146848,79.72124289203506,simulation
1739026146896,75.69616190678028,simulation
1739026147269,79.48985291644884,simulation
1739026147860,73.6966100218846,simulation
1739026147906,78.58339127122034,simulation
1739026148276,76.80449148261107,simulation
1739026148862,75.81427202250137,simulation
1739026148908,70.44725944285929,simulation
1739026149276,72.70113876092722,simulation
1739026149864,72.3878019464169,simulation
1739026149911,70.2205103525832,simulation
1739026150283,74.68340791471994,simulation
1739026150868,72.48304760929072,simulation
1739026150915,77.11636423293625,simulation
1739026151291,71.18286203573794,simulation
1739026151880,76.97363746767158,simulation
1739026151927,78.80256212124108,simulation
1739026152300,78.68588990309763,simulation
1739026152890,76.73262545535756,simulation
1739026152936,74.66054918852814,simulation
1739026153308,78.81120589803663,simulation
1739026153898,70.69779339717984,simulation
1739026153943,79.45100308276675,simulation
1739026154315,76.07859073068097,simulation
1739026154902,70.19563130766281,simulation
1739026154949,77.72876305166902,simulation
1739026155325,75.78754345392444,simulation
1739026155903,70.729340628493,simulation
1739026155964,78.88279008629891,simulation
1739026156336,71.78051574318027,simulation
1739026156912,72.41119140430028,simulation
1739026156974,70.67451358498631,simulation
1739026157346,70.36345141795165,simulation
1739026157918,77.14131079077241,simulation
1739026157981,76.87824256503055,simulation
1739026158354,74.116143507918,simulation
1739026158928,79.51964636786828,simulation
1739026158991,72.70990952710451,simulation
1739026159360,79.73138369597322,simulation
1739026159934,72.59534119717023,simulation
1739026159996,71.11700016989357,simulation
1739026160369,79.43827472376246,simulation
1739026160941,71.31355142524578,simulation
1739026161003,76.55959423548298,simulation
1739026161372,73.70326977458645,simulation
1739026161947,71.42731650578244,simulation
1739026162008,78.23929388386236,simulation
1739026162381,72.37157558471426,simulation
1739026162956,74.12135425886964,simulation
1739026163017,71.95484328659452,simulation
1739026163392,74.10326385175696,simulation
1739026163967,78.5224312598588,simulation
1739026164031,70.36165801062094,simulation
1739026164402,70.73390097196197,simulation
1739026164976,77.36115057009758,simulation
1739026165036,72.00412227753705,simulation
1739026165406,76.85028210461465,simulation
1739026165989,76.135987048123,simulation
1739026166051,70.63065664114724,simulation
1739026166407,76.61445396206365,simulation
1739026166994,71.36256886443402,simulation
1739026167056,72.57365320967801,simulation
1739026167414,78.99758997063374,simulation
1739026168004,76.12081912821161,simulation
1739026168066,76.15785229608902,simulation
1739026168424,77.91366552707589,simulation
1739026169012,76.76860329906916,simulation
1739026169074,76.04824064775616,simulation
1739026169434,71.76538599019649,simulation
1739026170024,75.49233106661264,simulation
1739026170086,71.9614751060318,simulation
1739026170443,76.33175454568287,simulation
1739026171035,72.75011354051325,simulation
1739026171096,76.43820077475503,simulation
1739026171453,70.4631136796751,simulation
1739026172042,73.65893238517069,simulation
1739026172104,78.86867846118182,simulation
1739026172461,74.98137206376416,simulation
1739026173053,73.54238602396444,simulation
1739026173114,74.15459312238582,simulation
1739026173467,79.93214465080646,simulation
1739026174068,76.27273822460732,simulation
1739026174115,74.55236216243483,simulation
1739026174470,72.20840564270844,simulation
1739026175079,73.55734955086587,simulation
1739026175126,77.77936773721417,simulation
1739026175483,71.49543729842877,simulation
1739026176090,75.86696441924562,simulation
1739026176137,79.57885536042163,simulation
1739026176496,77.43311985075255,simulation
1739026177102,76.26973262055297,simulation
1739026177148,72.42724672388898,simulation
1739026177505,76.3948991759337,simulation
1739026178109,78.27637589752898,simulation
1739026178155,75.12158149521164,simulation
1739026178511,72.82714139966806,simulation
1739026179120,71.96731921806301,simulation
1739026179167,78.24166853443484,simulation
1739026179522,78.89683009772233,simulation
1739026180125,71.99837447184635,simulation
1739026180173,78.50808028663198,simulation
1739026180530,70.35436021142478,simulation
1739026181133,70.98268245326211,simulation
1739026181181,72.38252422198187,simulation
1739026181540,76.39162960677326,simulation
1739026182145,72.91773657285044,simulation
1739026182191,71.73353644759243,simulation
1739026182549,75.44513097826528,simulation
1739026183155,76.5284383303748,simulation
1739026183201,70.75206905147124,simulation
1739026183560,78.07620344044003,simulation
1739026184160,71.90129152115031,simulation
1739026184206,70.07659315877305,simulation
1739026184565,72.14131954840883,simulation
1739026185171,79.3688665002169,simulation
1739026185217,78.85616330286634,simulation
1739026185576,72.46122502899945,simulation
1739026186183,73.64613712243452,simulation
1739026186230,71.65882740231231,simulation
1739026186584,72.41761957652206,simulation
1739026187187,74.65535804974984,simulation
1739026187233,70.61481150544478,simulation
1739026187588,75.31881682911673,simulation
1739026188188,77.84052885668046,simulation
1739026188235,74.78459743263808,simulation
1739026188593,76.89721943043207,simulation
1739026189194,77.45866233535223,simulation
1739026189241,78.61073234147202,simulation
1739026189595,75.3840970028861,simulation
1739026190197,70.55241389022017,simulation
1739026190243,77.27017789113111,simulation
1739026190599,70.67870217095685,simulation
1739026191199,78.13086924790727,simulation
1739026191245,72.53312171263973,simulation
1739026191599,71.34107196085033,simulation
1739026192203,75.29677013653298,simulation
1739026192249,79.92467032628429,simulation
1739026192606,77.68633930623238,simulation
1739026193210,79.71407980878755,simulation
1739026193256,71.25844730232095,simulation
1739026193614,76.59692459027804,simulation
1739026194219,76.5211572412145,simulation
1739026194266,73.85269334862764,simulation
1739026194622,77.72712589008852,simulation
1739026195230,74.05673355175358,simulation
1739026195277,73.23268048835725,simulation
1739026195633,77.14441718530409,simulation
1739026196239,75.15929505330064,simulation
1739026196285,74.5928159700486,simulation
1739026196642,73.85011503038041,simulation
1739026197245,71.94724577875749,simulation
1739026197292,72.28083421088513,simulation
1739026197646,78.28323587643943,simulation
1739026198253,74.75216936220087,simulation
1739026198299,71.93999482325064,simulation
1739026198652,79.8355873849601,simulation
1739026199260,74.0209790158579,simulation
1739026199307,79.86561701477302,simulation
1739026199662,76.27185491349982,simulation
1739026200266,71.86357671259375,simulation
1739026200311,78.79178575319257,simulation
1739026200665,71.1708913155065,simulation
1739026201271,70.20737645054659,simulation
1739026201318,71.0457372779608,simulation
1739026201676,74.83101653005782,simulation
1739026202281,72.00823702850889,simulation
1739026202328,79.6246704395477,simulation
1739026202683,71.92644113842893,simulation
1739026203289,71.37485014288293,simulation
1739026203336,79.98992553851798,simulation
1739026203694,70.07258160658323,simulation
1739026204298,71.71678523338777,simulation
1739026204346,71.52202135355942,simulation
1739026204704,78.47314099745195,simulation
1739026205305,72.40458460324554,simulation
1739026205351,76.15703043051272,simulation
1739026205707,79.0300813654133,simulation
1739026206314,71.20636748308341,simulation
1739026206361,78.35065623772884,simulation
1739026206717,79.4907429526618,simulation
1739026207321,73.7422078521315,simulation
1739026207368,73.03916678282432,simulation
1739026207725,75.67773403294305,simulation
1739026208331,72.79969883719954,simulation
1739026208377,79.32600882040839,simulation
1739026208732,74.26274390983852,simulation
1739026209334,77.44106798380403,simulation
1739026209382,71.27511257293716,simulation
1739026209735,71.837452285999,simulation
1739026210340,73.4273962307033,simulation
1739026210387,75.35145752268977,simulation
1739026210741,79.91326467376855,simulation
1739026211344,74.56561566261136,simulation
1739026211391,77.27651500786469,simulation
1739026211749,74.2587299813751,simulation
1739026212351,76.16800462200587,simulation
1739026212397,75.63148185979367,simulation
1739026212750,75.96462438576266,simulation
1739026213353,75.84565831926105,simulation
1739026213399,72.55391044935547,simulation
1739026213753,73.13157991595959,simulation
1739026214360,70.63057423305176,simulation
1739026214406,74.45281528842878,simulation
1739026214764,76.54377314429476,simulation
1739026215366,77.06612275266453,simulation
1739026215412,78.0896733537109,simulation
1739026215768,72.36653241986475,simulation
1739026216371,72.25878094494713,simulation
1739026216417,77.83955312317873,simulation
1739026216772,71.39546850163705,simulation
1739026217375,76.04889684273796,simulation
1739026217422,75.28752713579377,simulation
1739026217780,76.17278398719701,simulation
1739026218386,78.72773978029176,simulation
1739026218431,72.06090624286978,simulation
1739026218791,78.37901501531667,simulation
1739026219397,79.12738567181134,simulation
1739026219444,78.12998286930807,simulation
1739026219800,72.45026472584024,simulation
1739026220406,75.18001605758614,simulation
1739026220452,75.43186568276423,simulation
1739026220810,79.17901384378784,simulation
1739026221412,71.17424666871398,simulation
1739026221458,74.28424548985947,simulation
1739026221814,78.45960219947878,simulation
1739026222420,73.36278901980954,simulation
1739026222466,74.0212332106475,simulation
1739026222821,77.56726258141538,simulation
1739026223430,75.96754580528751,simulation
1739026223476,78.03053567609597,simulation
1739026223834,72.99249541850656,simulation
1739026224439,75.74904569489772,simulation
1739026224485,71.9024037524028,simulation
1739026224840,72.01650328934981,simulation
1739026225446,70.22690060962826,simulation
1739026225492,78.68366468750592,simulation
1739026225849,77.60597598369117,simulation
1739026226456,76.7938014169352,simulation
1739026226502,74.11931517608897,simulation
1739026226859,76.57150676773936,simulation
